"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10","Amp11","Amp12","Amp13","Amp14","Amp15","Amp16","Amp17","Amp18","Amp19","Amp20","Amp21","Amp22","Amp23","Amp24","Amp25","Amp26","Amp27","Amp28","Amp29","Amp30","Amp31","Amp32","Amp33","Amp34","Amp35","Amp36","Amp37","Amp38","Amp39","Amp40","Amp41","Amp42","Amp43","Amp44","Amp45","Amp46","Amp47","Amp48","Amp49","Amp50","Amp51","Amp52","Amp53","Amp54","Amp55","Amp56","Amp57","Amp58","Amp59","Amp60","Amp61","Amp62","Amp63","Amp64","Amp65","Amp66","Amp67","Amp68","Amp69","Amp70","Amp71","Amp72","Amp73","Amp74","Amp75","Amp76","Amp77","Amp78","Amp79","Amp80","Amp81","Amp82","Amp83","Amp84","Amp85","Amp86","Amp87","Amp88","Amp89","Amp90","Amp91","Amp92","Amp93","Amp94","Amp95","Amp96","Amp97","Amp98","Amp99","Amp100"
"1","1","1","1","male",-1.2921655121656,-1.84017537354292,-1.9176963770049,-1.22822218998043,-2.30378104620977,-1.61807567138242,-1.6644877264199,-2.27738997786935,-1.92889182977119,-1.89316394447921,-1.35319151163629,-2.92182069539519,-1.94585282005081,-1.68286038148073,-2.06680417387149,-1.86933000468802,-1.41921672851606,-0.158413401405654,-1.86117535329469,-2.56313679451356,-1.59896142553629,-2.5340810810727,-3.29158267208094,-1.95142411153161,-2.78999130698409,-1.85136266536413,-1.52799111881796,-1.15932577491443,-2.01201228606422,-1.62548514890209,-1.75610330868149,-2.16829777553813,-1.89468291545465,-2.21937443981798,-0.655966133688333,-1.9402098446136,-1.82319830942617,-2.61601722835567,-3.38862434548803,-2.00218912056934,-1.29640087769468,-2.61132532529155,-1.84731978506959,-1.79806119694655,-0.853944538498584,-2.43576870836542,-1.30269775421371,-1.81565369435236,-2.50273689303404,-1.7557658687729,-2.12126831560545,-1.68437722552636,-3.00325276421562,-2.37670469468439,-3.26820395317606,-3.13583171614596,-2.79293004258101,-3.85290273287106,-1.31555528824237,-3.76902178308164,-3.33864262263656,-4.42929117902429,-4.51724876951804,-4.67550362248831,-5.91743630527146,-6.80582173866113,-4.86573844607923,-5.29590131478167,-5.54788611992319,-2.5488730108949,-1.82967368608284,-1.90291541609665,-2.16728677386713,-1.59407403637883,-1.86772156082104,-0.196136883577693,-2.1618699038351,-1.5903366187998,-1.6623084765145,-2.50086229994878,-2.28700368948942,-1.81993827163376,-2.50996317331419,-1.77290067062339,-2.17084426707752,-2.77136330099012,-3.38638076782097,-3.09863518156527,-3.31444697898323,-2.97388223109958,-2.34102084938598,-1.85237295485251,-1.87367516687416,-3.08222733099477,-2.40830840636086,-2.98912190937575,-2.96348780391005,-2.40181561752784,-3.39164873521007,-2.9215882873956
"1","1","1","1","male",-1.34519818281055,-1.81579126959947,-1.92936869721702,-1.35121560870406,-2.46195350142757,-1.70672502969784,-1.84330382220596,-2.30114839879369,-1.83285391073673,-2.18747233301078,-1.20077614633237,-2.71058891778021,-1.67762136454081,-1.50572363037452,-2.03789564463841,-1.76263616068342,-1.53796839600055,-0.478256718124408,-1.98193301968702,-1.8892131526072,-1.97507723982838,-2.45867740447827,-3.00020951140837,-1.88111108464708,-2.87252952273105,-2.06275843847128,-1.52962835144739,-1.36257988491476,-2.1454125310084,-1.57919146897433,-2.06307337105252,-2.1138834898606,-1.46304784916362,-2.23695229898123,-0.683132532032155,-2.06425950555563,-1.9807142595155,-2.80736161335304,-4.12708299481711,-1.92243127777437,-1.66508663092775,-2.71116910765759,-1.83783744362517,-1.59017530473792,-0.70420061559225,-2.28215092661309,-1.62819096441295,-1.8643326172733,-2.83821982453434,-1.75990940145368,-2.56566236595476,-1.93586717085426,-2.92307961075032,-2.51907583737702,-3.61661487807937,-3.03154799195715,-2.6483635250613,-4.09752497156516,-1.79240298948635,-3.41187173825787,-3.42448067935635,-4.11473950551015,-4.53168862225955,-5.41478439143558,-6.06915986660524,-6.10990826313892,-4.35996003002289,-5.5988480088962,-5.41285280190017,-2.5249105232755,-1.99857213506054,-2.17340346501114,-2.03124444174902,-1.38093057413125,-1.96380758341262,-0.32571017843755,-2.12122820338999,-1.7153250027035,-1.87126117918812,-2.4503490090241,-2.18564146213074,-1.88853292950156,-2.3099662645163,-1.92654526337073,-2.29871449880726,-2.79594852317205,-3.44358408305877,-3.24006968664816,-2.93211899954091,-2.9191809284369,-2.33670125219578,-1.77764979420682,-2.12783899393741,-2.9663640536514,-2.52419013589211,-2.93084541513487,-2.78960471756414,-2.34449379128667,-4.20671188242534,-1.51827678997155
"1","1","1","1","male",-1.56040964412737,-1.87312525851631,-1.84828577612884,-1.34939739053862,-2.32314939733415,-1.49808977201231,-1.5666597112692,-2.44588824490084,-1.85863223628391,-2.0983829331026,-1.46900246082439,-2.73813501049543,-1.78594043415368,-1.5788371507748,-2.09329383971429,-1.75902473578731,-1.44828310732313,-0.966126354968511,-2.31820953290665,-1.71169746758982,-2.44290757353727,-2.79539906647854,-3.20052195449676,-1.86613677584287,-2.93949623327227,-1.88182045003122,-1.42053721507408,-1.48281586427816,-2.06216341243701,-1.4277799708611,-1.78010294800856,-2.11291456654876,-1.37198149666572,-2.53888327708313,-0.608426706587698,-2.14550354197131,-1.78680966579913,-2.74766391208128,-3.36931844586209,-1.98417420846889,-1.65936869536398,-2.72825311604375,-1.99298524052466,-1.5043308345793,-0.86782560574059,-2.2967804179992,-1.37649062679064,-1.74391920550492,-2.55321022170518,-1.79543133067518,-2.27906372003179,-1.94235114554177,-2.66253889615095,-2.33530228518429,-3.074641042381,-3.02294358054809,-2.53011511352228,-3.77168833279954,-1.61580390933163,-3.4134558479941,-3.50094991707129,-3.7390025563709,-4.34109505541588,-4.18913076189826,-5.75854795193162,-6.54774641830317,-4.49128832261826,-6.06276709477481,-5.5000729012334,-2.60173335054045,-2.14043891328837,-1.96458605084231,-2.02067557473049,-1.32037751353635,-2.01153034556518,-0.368112692725845,-2.54970916211601,-1.64866365264003,-2.26561840437451,-2.50428420040346,-2.15801467948402,-2.09485599891254,-2.44416229720553,-1.85959150263605,-2.44280408685829,-2.71305556771651,-3.53569014643374,-3.42519274138339,-2.73139192750718,-2.66000128963803,-2.38326117623146,-1.76326548485308,-2.12861398765077,-2.89221203618086,-2.85373456311525,-3.12184792926719,-2.69320228768718,-2.37662615244016,-3.26795255942144,-0.958568278597367
"1","1","1","1","male",-1.84463811349903,-1.89316587509806,-1.69545809489368,-1.49341135559523,-2.47130078984202,-1.3591016626688,-1.53721625943238,-2.33922275903459,-1.77681997931742,-1.76088949082557,-1.43501617536464,-2.39945495329796,-1.79934063921736,-1.62857270075056,-2.15100510890938,-1.54867869085444,-1.47954045853321,-1.03196853907376,-1.90641641158508,-1.87403684717167,-2.06094436347321,-2.64706215785798,-2.80527011247065,-1.95630468577357,-3.06071129647727,-1.71164129594186,-1.53841396483478,-1.76359668024779,-2.21066671414751,-1.42860196129625,-1.76132738695782,-2.21897424319262,-1.34539139923603,-2.33973669631238,-0.74992711058255,-2.42007918058576,-1.69132459897836,-2.6740777575469,-3.40472428372799,-2.09264835710895,-1.59679499553698,-0.791326512244931,-1.78434402186697,-1.48057219992232,-1.14316683511557,-2.45074654533689,-1.29690299403791,-1.68973707389888,-2.26957203453238,-1.8095291172194,-2.0613366376033,-2.01153148784449,-2.62376423853921,-2.26393320028555,-3.0659404614856,-3.05421785255411,-2.50443216927062,-3.88458270462122,-1.66089254720722,-3.57972592920711,-3.49886547182686,-3.66881306740548,-4.08184981197715,-4.28963288870793,-5.49936357405547,-6.51101331148533,-4.85720235403606,-5.79992318614131,-5.3200619306559,-2.63836078632212,-1.946028642895,-2.01937340405487,-1.97200667169362,-1.35439743194603,-1.93787361325103,-0.49697617778918,-1.95915279187377,-1.75060645090691,-2.32209158430582,-2.37649481438725,-2.3752196701102,-2.12318245816597,-2.65616403972587,-1.90670163421309,-2.47563963105736,-2.54265960996365,-3.39288944012235,-3.24922454960643,-2.66803504867138,-2.83244852070756,-2.23179367156545,-1.82624779224107,-2.63431438971083,-3.24604324019064,-2.74035867368636,-3.10510632827727,-2.67323655240002,-2.48792161122267,-3.12541211667503,-0.942187599711404
"1","1","1","1","male",-1.73401740135075,-1.86594005618604,-1.69866632169376,-1.88093957970459,-2.39503588186916,-1.48287764872693,-1.5716518704012,-2.29534080535548,-1.87366877713249,-1.69602521459055,-1.54212357581497,-2.30169380589971,-1.73675593934164,-1.69423079207297,-2.19337656295139,-1.81798810276862,-1.55834533044742,-1.18679491822571,-1.83167261355909,-1.98779970289041,-1.9669597372689,-2.70941748706315,-2.92987020915206,-1.99243955584851,-2.99644400745857,-1.78438197673349,-1.6309217913106,-1.40784716353485,-2.08052040712859,-1.79292963164747,-1.78855907642255,-2.1947042448077,-1.36911034460881,-2.11019608293047,-0.733413635228038,-2.74952798571567,-1.63972299003711,-2.72113094039013,-3.48200893217167,-2.1051714196757,-1.2943940873719,-0.535705849485298,-1.7627296022416,-1.54770415045917,-1.47087007015836,-2.3114545029702,-1.4574058934486,-1.75988184641535,-2.21893663451276,-1.84354768244318,-2.03926910884252,-1.91548229224387,-3.17377962645282,-3.03663919113695,-3.33189715548885,-3.21256080440501,-2.54811143524051,-3.79030660096316,-2.08640602802114,-3.39784207499592,-4.03928691418687,-3.9533615323571,-4.2537055535754,-4.802584644526,-5.33170477276697,-6.16814391384676,-4.60334272549316,-5.95767274988579,-5.56410991180783,-2.46333298222927,-2.11192575198033,-2.23680508961505,-2.13367106334659,-1.33447993611252,-1.88052165634578,-0.658164942498356,-1.907294101502,-1.68858326597752,-2.72281433900531,-2.32613483190997,-2.08720991222771,-2.14969282774325,-2.83958949615195,-1.94071384349775,-2.20792124850124,-2.35724265196082,-3.30503640958036,-3.31176751145513,-2.7569387135985,-2.74367574298799,-2.08915092087771,-1.91872782543652,-2.0101701599228,-2.88436695182791,-2.51244804934234,-3.36004591283744,-2.82549408645327,-2.47506049173313,-3.24599455823239,-0.938606803087142
"1","1","1","1","male",-1.73563003016069,-1.87317073332133,-1.97407196348689,-1.84153668710053,-2.59767152831704,-1.43432185173747,-1.62017394663531,-2.42337226634533,-1.96861700723116,-1.86305781978452,-1.93943192274503,-2.28448058130015,-2.20337675774686,-2.31628853675161,-2.37569823038813,-1.49106344368872,-1.74769613440759,-1.17624135366142,-1.82083721459055,-1.9550534336229,-1.93907530426177,-2.91564309015189,-2.99041068885013,-2.12385763943424,-3.10947059615372,-2.07191152404558,-1.48310467064715,-1.22495018572547,-2.2908847687213,-1.5303575281733,-1.74495674388312,-2.07572362752662,-1.44632151641594,-2.09797428015096,-1.00517793890371,-2.35148542778392,-1.61591989160099,-2.90082676650862,-3.5167983800899,-2.21772602054311,-1.22108790885533,-0.537082305924042,-1.82708242242442,-1.50685869272217,-0.977159289633412,-2.37160423662667,-1.54304247687254,-1.78584160223063,-2.33840581562775,-1.86874231650732,-2.20398917221297,-2.1142448200662,-2.82238001169137,-2.48558320238961,-3.2071005787987,-3.13447367682965,-2.50210637273979,-3.54705694527109,-2.64961091294342,-3.65107741985021,-3.57043723086361,-4.41916083308686,-4.46870434372484,-4.28893495745875,-5.45597856272458,-5.98603704117552,-4.48220118681342,-5.78286804003533,-6.22362430329703,-2.49002658045274,-2.01847942072706,-2.14436005213644,-1.94358673188782,-1.29292004943518,-1.90559124007119,-0.577657598252153,-2.03599271662409,-1.57273275658278,-2.47242669778171,-2.44440831511564,-2.17710065216613,-2.38804021440169,-2.54815560017871,-1.82459486375725,-2.15368870269253,-2.36490614973901,-3.18960053072283,-3.30856346508593,-2.85009891407388,-2.64940875319457,-2.10675747940555,-1.92120372082497,-2.1852647766766,-2.8183845602569,-2.66001349329256,-3.62861546788634,-3.0056666836903,-2.27013199779057,-3.13512481971172,-0.847167657428474
"1","1","1","1","male",-1.72690096220247,-1.85959039402223,-1.78984575673198,-1.62805131568404,-3.37627274520056,-1.41142117617415,-1.68532919415339,-2.35976179811729,-1.71650882881366,-1.90187284998617,-1.56982099071669,-2.37147550487544,-1.9301342402599,-1.54291498928628,-2.39845054642544,-1.42950304663656,-1.78205229555576,-1.36752508603541,-1.7496121693507,-1.81367942335696,-2.19385259777566,-2.64180881185373,-2.99623609702219,-2.21072669657129,-3.24431211658175,-1.60287911172467,-1.37203480442313,-1.30087344024123,-2.01110215505905,-1.47506818666827,-1.72490399882389,-1.9963544601424,-1.56977352820273,-2.28344322229088,-1.22246867182801,-2.31368494441277,-1.67956858216365,-2.50571997323786,-3.22721734756028,-2.1901760442017,-1.19128615908778,-0.80304990464826,-1.87178850621013,-1.6951718979578,-1.02643416786,-2.2995596584775,-1.41578253374081,-1.70599017711582,-2.34115018404872,-2.12717167767177,-2.37250728063062,-2.24742965137209,-3.02481059993636,-2.59705208017764,-3.27806407213971,-3.16145198904867,-2.54858574667948,-3.70283898753541,-2.4317338474917,-3.50660148396461,-3.47093967621309,-5.07835735876731,-4.14016074287427,-4.74109007099672,-5.92495133226412,-6.08311250006405,-4.61448779667259,-6.02648856753839,-5.65110157278209,-2.56374547170969,-1.95921739762458,-1.99719926705097,-1.99122566921448,-1.37317878423196,-1.79065889445742,-0.634383566223723,-2.03776129190099,-1.57418138298877,-2.59927781863927,-2.68078882602875,-2.30791780636898,-2.3523476309534,-0.468755558068996,-1.87558579878565,-2.18210625918457,-2.68186434699263,-3.20203664070488,-3.42389814157046,-3.2331444407512,-2.63871257445963,-2.27627356984648,-1.75729488686781,-2.1347485038972,-2.99012121419292,-2.92856441897325,-3.33269386257446,-2.87398585157712,-2.41695431739988,-3.39407615838247,-0.750337202747115
"1","1","1","1","male",-1.75584056009447,-2.01728073815129,-1.82778989963713,-1.81849571845941,-2.66454325191556,-1.66262978285952,-1.41475841681601,-2.22940348174654,-1.62166184622349,-2.06828832843661,-1.48318051695399,-2.57581501694514,-1.71611820636492,-1.38212577068791,-2.31659059576176,-1.27000933387289,-1.62934981779106,-1.30507789018807,-1.74190836186043,-1.72747709629575,-1.91193422402466,-2.85467703138145,-2.93259306524279,-2.16150851788174,-3.07099007910318,-1.51539456328562,-1.36506505307814,-1.47602308740021,-1.94708025938137,-1.52208713505166,-1.71193286246012,-2.07022385604249,-1.54441942360608,-2.10793342189193,-1.40009200940337,-2.63498094885334,-1.73477514811717,-2.46191341472398,-3.15589590584127,-1.8601605766586,-1.19263991400198,-0.681040154617712,-2.15101437674686,-2.15027787583149,-0.990838288658408,-2.24314696633093,-1.56485735878349,-1.71863176821231,-2.19816909749841,-2.12368395187544,-2.11465100294448,-1.89518724628408,-2.45219572615261,-2.40339914776132,-3.53407867819558,-2.9810158746159,-2.52936653515288,-3.75391151496913,-3.40700103528525,-3.57454826853828,-3.56365542592042,-4.62047544926285,-4.15009801938401,-4.16085854033859,-5.63017569396467,-6.12430844835652,-4.60109180065918,-5.90522388919035,-5.7589227135005,-2.39045832734354,-2.13144498616828,-2.26108616963896,-2.20835817123512,-1.52498302460301,-1.613259983014,-0.387035579176949,-1.92104776341112,-1.60357042306533,-3.52892489712362,-2.30599986042096,-2.28085511937587,-2.20927056941003,-0.358083519215894,-1.9979079390224,-2.16064510420656,-2.77495735608906,-3.63506747615243,-3.23004330826725,-2.92470170159976,-2.85833307941837,-2.03273306722739,-1.8129456139279,-2.84041916807391,-3.02895751703753,-2.6298549347685,-3.56184327946607,-2.91862802618862,-2.50245776928812,-3.33051648540104,-0.734164781102577
"1","1","1","1","male",-2.06989962234643,-2.06335342895537,-2.34913842787355,-1.74922320367101,-2.59844502607268,-1.5547975747331,-1.47298415783107,-2.18912392618613,-1.6438869716121,-2.13151280805163,-1.51950574423068,-2.70374272583363,-1.7170655040343,-1.48848496344391,-2.54854069261508,-2.30638069743503,-1.50512646266338,-1.24786700790702,-1.7470543338115,-1.60102752174532,-1.95620112943304,-2.69658467443474,-2.65863332392476,-2.38803280744616,-1.38883666970572,-1.55026625618824,-1.62858255296702,-1.56449648432143,-2.02369275554724,-1.90824667035212,-1.79873185277728,-2.22162986063751,-1.48731126830356,-2.0047450809663,-1.26299591156258,-2.39037589927491,-1.8247400269907,-2.37915995705813,-3.12165179307801,-1.88426165634238,-1.26950522694482,-0.837087717388544,-2.1192608915236,-2.27355045647973,-0.82786373653108,-2.21980539294545,-1.8413947469393,-1.69018159409674,-2.16577793744484,-2.01332741818897,-1.82416387162405,-1.93716407498977,-2.38193057084091,-2.74909128743079,-3.50367528705958,-2.97232547814281,-2.63972045924579,-3.52081712356485,-2.38240601121495,-3.95077814457862,-3.46046643050506,-4.95876434389219,-4.94213859992596,-4.16553662527878,-5.89235927271976,-6.58945371446512,-4.52600921024715,-5.87978530308202,-5.65764567814637,-2.36225713110077,-2.45158702416367,-1.91191026196941,-1.90659489987594,-1.30185499309751,-1.57696230755122,-0.544988760548316,-1.970517083366,-1.54827057802806,-2.93290869277711,-2.28740492573603,-2.08930366822856,-2.09472934449716,-0.294741203288665,-2.01773952406789,-2.44274963778409,-2.7482828502808,-3.50066106691596,-3.0672400574368,-2.94156646456201,-2.93370761094755,-2.27002706736525,-1.91980800637123,-2.18504095912444,-2.98430781901522,-2.56569774818933,-3.58623824602879,-3.02400743178511,-2.54314274509011,-3.29204658138239,-0.803937018066855
"1","1","1","1","male",-2.11511919934101,-1.93159984456225,-1.8025952935295,-2.14123777935951,-2.47887462683477,-1.44310532510249,-1.63463219388118,-2.43530203975018,-1.68816567114656,-1.91657409751452,-1.48682675056563,-2.38682784706935,-1.71902239616034,-1.75428602440818,-3.20955459912307,-1.56010402071642,-1.45598497672105,-1.0334051198307,-1.81368974284284,-1.48708150822919,-2.09635968134545,-2.92248095505185,-2.95413523195295,-2.25835036296871,-0.964838577735986,-1.79737721371212,-1.49991507129709,-1.55528736327584,-2.06372186116622,-1.48981955944712,-2.04064889039119,-2.18035896377079,-1.55846364468165,-1.95758794377757,-1.49578925561915,-2.19111712855391,-1.97943268664337,-2.44466338706074,-3.19354544652925,-2.05076773771441,-1.34472519820674,-1.08874508733253,-1.93725418127076,-1.52743376905372,-0.98966323313077,-2.0985554018756,-1.73392086859908,-1.55810006942495,-2.2999584889258,-1.957082116575,-1.72224260464435,-1.86552720800401,-2.69200192608207,-2.2653249866117,-4.21637718902402,-3.18666818434624,-2.60696887203258,-3.57700527875907,-2.31661259681967,-3.75444872245596,-3.38045573634692,-4.94866629238008,-4.27421264414454,-4.35310343371262,-5.68230464621333,-6.2077005885134,-4.88874469347163,-5.75339922971209,-6.55096230484181,-2.36488429188863,-1.9550495616928,-1.96612785585543,-1.88340743216982,-1.29575140099934,-1.48270335763403,-0.28438306495666,-2.04724494557512,-1.61983619856242,-2.59336927204135,-2.35911497630854,-2.01437081288528,-1.89630706268166,-0.359796861269912,-2.08552358500893,-2.05657678028059,-3.10923644755739,-3.72912619490441,-2.92905928188552,-2.84384255334572,-2.99968793601489,-2.04846632482615,-1.76609608902035,-2.32307392368373,-3.20652979664074,-2.66576702748581,-3.45265533083835,-2.88063311902672,-2.7353494749197,-3.30751882999817,-0.947658628342553
