"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10","Amp11","Amp12","Amp13","Amp14","Amp15","Amp16","Amp17","Amp18","Amp19","Amp20","Amp21","Amp22","Amp23","Amp24","Amp25","Amp26","Amp27","Amp28","Amp29","Amp30","Amp31","Amp32","Amp33","Amp34","Amp35","Amp36","Amp37","Amp38","Amp39","Amp40","Amp41","Amp42","Amp43","Amp44","Amp45","Amp46","Amp47","Amp48","Amp49","Amp50","Amp51","Amp52","Amp53","Amp54","Amp55","Amp56","Amp57","Amp58","Amp59","Amp60","Amp61","Amp62","Amp63","Amp64","Amp65","Amp66","Amp67","Amp68","Amp69","Amp70","Amp71","Amp72","Amp73","Amp74","Amp75","Amp76","Amp77","Amp78","Amp79","Amp80","Amp81","Amp82","Amp83","Amp84","Amp85","Amp86","Amp87","Amp88","Amp89","Amp90","Amp91","Amp92","Amp93","Amp94","Amp95","Amp96","Amp97","Amp98","Amp99","Amp100"
"1","1","1","1","male",-1.62232450442902,-2.52040381043738,-1.57308978925999,-2.15777384615395,-1.65156332415967,-1.58439590041484,-2.30056158693669,-1.96829010263084,-2.26386709532359,-3.14592911910681,-2.8519352195873,-3.01653794447956,-2.58257068735962,-2.71972875485939,-2.48142688346903,-1.71364651188147,-2.07757528977766,-1.88588788306092,-2.02334611904183,-2.43935075019106,-2.0783044584579,-2.48009955693765,-2.85136724302232,-1.92339844161085,-2.74909162938844,-1.90718748906349,-1.83937585817675,-1.82383173047462,-2.07350477052772,-1.89506875740566,-1.76677393299894,-1.75199911659586,-2.08617688872664,-2.08768415187375,-0.630445389297406,-0.655006677716511,-1.00574334350436,-2.07927792951445,-2.32436906863855,-2.26819238861353,-2.38238418975229,-3.25562264915334,-3.28552069200962,-2.59797108642013,-2.9168274436928,-1.38720121419219,-1.36035567101407,-2.37524015954587,-2.71532958817877,-2.66229555706975,-2.66263515765292,-2.72231727881662,-3.018737059359,-3.37277003782754,-3.42688503220079,-2.82046607250783,-1.14656159112984,-1.94250016730004,-1.96020457945437,-2.04648194204561,-1.63103210699625,-1.98408206563389,-2.28817101787841,-2.22788487396211,-2.25162467623514,-2.74229320035248,-2.91288228635207,-0.98029988069603,-2.62575684968565,-2.70108685503875,-2.5536753464984,-2.16483767596313,-2.16641425060072,-3.15665534491107,-3.60327028623963,-3.53296621834262,-3.88628269259864,-3.89092677299192,-1.01368935909082,-1.05181758283769,-2.2678927329982,-2.17755929561257,-1.83419039087671,-1.96857873538058,-2.154700564868,-2.59723005345517,-2.58047509325083,-2.74688758228011,-2.72947778754959,-1.96058695010842,-1.80257085685058,-2.13422757385801,-1.9748330663209,-2.16865268452398,-2.76917008578628,-2.66137845434899,-2.86641535691177,-3.19458269687711,-3.78356290355788,-3.61959195275628
"1","1","1","1","male",-1.34695648736457,-1.95784384430735,-1.60752688243916,-1.90598092242017,-1.66185903430632,-1.82070157796119,-1.95010111549509,-2.11907191598158,-2.35433650475368,-3.11118917680921,-2.88160125469804,-3.02358931047806,-2.50613716670972,-2.73612379196404,-2.26235952970555,-1.89827967986792,-2.61263101232981,-1.93523269614882,-2.13045801529556,-2.36919846388837,-2.01313459398759,-2.40653715546369,-2.72966291497723,-1.81977035019878,-2.87508566308181,-2.18318350922998,-1.70288789664641,-1.73584964751768,-2.19401752287333,-1.88002423553291,-1.85405170331013,-1.94192408661234,-2.09248683628458,-2.38636251925788,-0.921433998172479,-0.601572784199991,-0.898816837732153,-1.85397262562309,-2.18737705392972,-2.1732233383644,-2.32192341208845,-3.25514371824782,-3.21938402737809,-2.43135938934459,-2.84741871674111,-1.5594777627766,-1.33003605963636,-2.22522829362062,-2.72389412851152,-2.37724615842822,-2.8195708118174,-2.63839245585466,-2.71772050821602,-3.8244642760704,-3.47908569052091,-2.63124846576211,-1.32620588353544,-1.726121825532,-2.16541714356649,-2.09681897048386,-1.72708343058452,-1.82588504802371,-2.43363047555326,-1.84777713550677,-2.25572547728567,-2.62977648815992,-2.59115114082915,-0.934429341234552,-2.78346512434296,-2.65470114382713,-2.60719814886541,-2.05405955276035,-2.26143715563356,-3.23028685231003,-3.30899415418268,-3.8269583397495,-4.29455131188899,-3.98267265262352,-0.964592171367577,-0.959534930880445,-2.34893939591676,-2.50814818466882,-1.98751399432853,-1.90089775858547,-2.47533428282408,-2.90488622850923,-2.67416306178329,-2.94924151936573,-2.30792143683942,-0.597726429094624,-1.67860238579274,-2.38983154928879,-2.20855193857541,-2.12532859125023,-2.53598324620395,-2.54260532146179,-3.23906331787746,-3.05266744731339,-3.38765128439117,-3.40456246841395
"1","1","1","1","male",-1.30178580100679,-1.59178428256201,-2.10001177162955,-2.00296554438891,-2.06880199878171,-1.84854456962102,-2.43898410050814,-1.99416640171611,-2.57951964092386,-2.97213386669349,-2.95619581148036,-3.24402457298382,-2.8774469573022,-3.08223079925698,-2.16264407520679,-2.08075853523037,-2.25781755973253,-2.44278158203017,-2.07258787171407,-2.40326334547977,-2.27913570427684,-2.47362913915754,-2.89436902237077,-2.03010462820886,-3.32030055927177,-2.07336874568822,-1.7003148596875,-1.71558455120383,-1.87399829449384,-2.02277267173585,-1.84304723229271,-2.00101328767466,-2.08429426354768,-1.9312744015531,-0.937224375166929,-0.675903898472755,-0.970123078643377,-1.8491311330339,-2.30156296637963,-2.22631228290083,-2.47059863624605,-3.10223620764852,-3.10481494463717,-2.54537604925901,-2.65494674288566,-1.73473207581193,-1.41277475942126,-2.39587066727915,-3.16674647883917,-2.63485751781519,-2.60957818737387,-2.80873400922497,-2.70484213193679,-3.55091259684723,-3.68302654625292,-2.63543354740582,-1.02935976461953,-1.85517904215917,-1.88423458276432,-2.06753374278982,-1.77229414802643,-1.8417052154121,-2.10364401543293,-1.72726608945592,-2.3580959693413,-2.59337144677467,-2.62209423071095,-1.07312613634654,-2.57628287805171,-2.60640665764394,-2.24777138062295,-2.04385928242884,-2.6202355568428,-3.28116320161988,-3.37225767973911,-3.58853367474363,-4.31843713138594,-3.75681922106458,-1.10357490999272,-1.13358203098362,-2.06610333879681,-2.38094564880218,-1.83967174588775,-1.9675532026638,-1.96328142811398,-2.39432206601578,-2.64989989152837,-2.58474816403858,-2.36975825759172,-0.476185538383016,-1.627620211238,-2.55400570897619,-2.1877550778746,-2.19041638650936,-2.22016950018075,-2.46939975574715,-2.90479375047761,-3.0711777199625,-3.25953219446053,-3.4858185134681
"1","1","1","1","male",-1.34374218854389,-1.82887152328679,-1.85105300468543,-2.16715365137543,-1.71832576686124,-1.94281337375472,-1.79622148679251,-1.96634975628254,-2.59404539149773,-3.15899513506274,-3.02954197721202,-1.26084516346631,-2.58313614141208,-2.5550467127464,-2.03861583554388,-2.25142515316216,-1.98315189494846,-2.13833292442014,-2.24777308161271,-2.49718104720945,-2.48716511824084,-2.70645174680757,-2.65018363623817,-2.26806593999216,-3.18562323328156,-1.87865377470284,-1.59741756723961,-1.83310363641469,-1.66969883898611,-2.07582766287731,-1.89823556668402,-1.78072653538299,-2.04587772987353,-1.8678835683266,-1.14342111443155,-0.851191284683842,-1.12718338181654,-2.03791770001261,-2.04374887191965,-2.50305205959074,-2.48103762936755,-3.06372227164951,-3.11159607577854,-2.90902942211908,-2.4559318505014,-1.51905496724544,-1.53651586834071,-2.29780100180448,-2.92010771060761,-2.55018064225005,-2.92290727081084,-2.5884050393316,-2.72577215109737,-3.14657989667424,-3.48715553476748,-2.56727003856693,-1.2434441451599,-1.87508343335702,-1.97147441338988,-2.19225196264418,-1.7274882873714,-1.86176098543158,-2.11808277307609,-1.77728766018337,-2.33995403542425,-2.50376383088047,-2.59376463339527,-1.25469918504857,-2.66405232474978,-2.68693422356983,-2.6345446188269,-2.19614454696805,-2.23533410225249,-2.987474568012,-3.98849781946595,-3.95304185476975,-3.66337752130228,-3.88341185933919,-1.195083958562,-1.40461558320332,-2.03656153431022,-2.47276462274156,-1.99140849182275,-1.91754424567515,-1.86594825195782,-2.27296625966454,-2.62195431249337,-2.54932230878681,-2.50569185382254,-0.479963152117185,-1.73196428340258,-2.18942838171019,-2.05377020741048,-1.90572965821614,-2.38184219486341,-2.41747570249637,-2.81130722818505,-3.09204242561469,-3.59791901897451,-3.63806147834506
"1","1","1","1","male",-1.09565437797423,-1.89602760417005,-1.84112107775495,-1.96354860178088,-1.65531753306459,-2.37201902695315,-1.77914338319395,-1.98864546569747,-2.65511178995665,-3.37523103914581,-3.15205183550984,-0.788557339702566,-2.47111098857537,-3.16057596271158,-2.22838754152203,-2.20272946340395,-2.15638745640693,-2.19533767619852,-2.12612888600101,-2.27566498217334,-2.34367961983103,-2.49186331119908,-2.58013021800983,-2.56336983252916,-3.30852880801772,-2.00625693897818,-1.8118618566349,-2.93688994976056,-1.71247734488258,-2.2757129606757,-2.10511413777036,-1.6841084142852,-2.12100042664232,-1.85236687640096,-0.771104951981205,-1.17196572522066,-1.15560116886729,-2.041935581883,-2.05918637262099,-2.40873440901014,-2.66474487618751,-3.02155087399098,-2.78679435069045,-2.72874300102909,-2.39800206745834,-1.7051608292517,-1.58617778835341,-2.10594871529362,-2.71691544825474,-2.84764506310677,-2.80771503806597,-2.52919585279606,-2.80640704438393,-3.08329825633379,-3.35808463055743,-2.5784014048729,-0.939293761953314,-2.17465793384603,-1.84476750433541,-2.03870438024631,-2.06466676940494,-1.87613210896825,-2.1408921025359,-1.87474709085003,-2.04580418641403,-2.3504721316093,-2.73656252805762,-1.27275863405731,-2.52688546506086,-2.54252020724223,-2.1806031513719,-2.07639183570454,-2.31503653631695,-2.88125774484579,-3.810640506528,-3.72953129778117,-3.57123765884025,-3.82074753174178,-1.47895704273636,-1.82600130676138,-2.28582089233985,-2.36939309929627,-1.8704738015054,-1.90012273608962,-1.91360680442852,-2.61244409756047,-2.55425256986429,-2.55072958744933,-2.77642424306639,-0.640093184376907,-2.01597448919042,-2.16694163890978,-2.14661994665579,-2.0463542563941,-2.44770207823021,-2.70287717256038,-2.77411269506364,-2.99031144490149,-3.68885961563493,-3.52282805619764
"1","1","1","1","male",-0.985966522902468,-1.37168706810424,-1.45263615934561,-1.98429499966654,-1.74337963228847,-1.94097089366193,-1.91997008466605,-2.07715877410471,-2.67505010835885,-3.18687795127142,-3.42045482660344,-0.637040887860103,-2.34514922412816,-2.49373663155485,-2.75684241043239,-2.19393807026491,-2.01385539071718,-2.09076176933291,-2.27169261293078,-2.34249491356279,-2.50640533346456,-2.37617721341319,-2.85245339696695,-2.27277152744387,-2.62298023945751,-2.00548210044467,-2.01982548050438,-2.2914921303314,-1.88446487986295,-2.11889020487342,-1.87284176974197,-1.74455319579009,-1.93373451889848,-1.94605440140296,-0.863254367984957,-1.53856357630397,-1.22482172367726,-1.99749627741505,-2.01230606264127,-2.63906033253578,-2.1508958074493,-3.40629444526851,-2.75437673262893,-2.66908108748644,-2.45097124817082,-1.70260268316765,-1.69554202823526,-2.14855356783515,-2.86574716705084,-2.51443261018599,-2.85922199878268,-2.33062716791857,-3.19376005176801,-3.4715966447326,-3.12583259328236,-2.83122768001249,-0.862507489772104,-2.46026317389607,-1.85461658859381,-1.95102971183151,-1.93012371229742,-1.86756785294891,-2.04804963003793,-2.06078220966491,-2.07836234540819,-2.54874224476252,-2.86360769485362,-1.32543299312948,-2.50938012912803,-2.42086391997256,-2.39245629182873,-2.21779127888994,-2.72230599363672,-3.08852024020677,-3.22091310894717,-3.62608127363352,-3.37623844911952,-3.49905553063031,-1.52002477399513,-1.46041053091592,-2.21832804515088,-2.23124013045307,-2.01563075012225,-2.03343598622863,-1.90057404550786,-2.68015404173269,-2.41911716285347,-2.60302554884432,-2.73815117110301,-0.713115254132848,-2.05732840255712,-2.19511601189841,-2.15038088307344,-2.36533992593015,-2.38082635825749,-3.80938036154756,-2.92987086617011,-3.12482333360942,-3.21313059497946,-3.30276756357878
"1","1","1","1","male",-1.12382356749513,-1.19647215104737,-1.61997470972929,-2.04426937584363,-1.58962961497112,-1.97391132173378,-1.70604859528295,-2.37115698824511,-2.62563307303191,-3.03754718258609,-3.06198580731595,-0.756141912029656,-2.47472605694428,-3.06157043052311,-2.39069546015408,-2.20831161714122,-2.24627744827274,-1.98876953735611,-2.30603923369116,-2.62269613347786,-2.09752003421494,-2.46842872482243,-0.983239345906188,-2.11812737922058,-2.63177284250587,-2.36206433187555,-2.15094964396895,-1.89129347333442,-2.03417942409033,-2.02624038037574,-1.78999031073519,-1.84343263241267,-1.96573132982587,-1.97511925563659,-0.866860337962591,-1.45767094367831,-1.08819873945168,-2.43482381070096,-2.01742884290827,-2.69978970411489,-2.11966534768962,-3.00738823878854,-2.92924518610974,-3.08157466917479,-2.80740685927371,-1.75953666653736,-1.56639434350051,-2.62532600263732,-2.52228379428391,-2.41337678368527,-2.64361406006614,-2.33092610437144,-3.10395624711269,-3.33059247106103,-3.10016911179028,-2.8390100640834,-1.16955095353793,-2.11076106805982,-2.10323550915857,-2.23354485365208,-2.01591020873259,-1.84559197495192,-2.02707158632674,-2.46386886877902,-2.38870397556854,-2.51378146770567,-2.83437376447997,-1.5724254397297,-2.42979055427428,-2.54590164080978,-2.8149423836636,-2.3278449276273,-2.55755335270066,-2.89519491501672,-3.06369544550672,-3.75832400193629,-3.75326487643231,-3.51459803078243,-1.60995351739158,-1.79472987442639,-2.4988155106724,-2.46884818299675,-2.16087778284282,-2.34739099481033,-1.98775663622822,-2.44109935012977,-2.77771683760238,-2.56820490182553,-2.43060409213599,-0.274812789772841,-2.16166141205947,-2.35037586541296,-2.03633071970781,-2.27271289956721,-2.50309414242219,-3.11608450206669,-3.15449318914204,-2.98528461769592,-3.26556125385865,-3.19783311710085
"1","1","1","1","male",-1.59448908132069,-1.31073380426413,-1.7424032169495,-1.89433536817945,-1.51285787353822,-2.15213817007895,-1.5032404902127,-2.46407784770694,-2.53560143190665,-3.33893069029387,-3.01474475747456,-0.835501760157202,-2.37491075960251,-2.18810432440076,-2.35350113843467,-1.93296911160913,-2.31038117238389,-2.01070832585175,-2.14800511177834,-2.37208553889451,-2.14116138629243,-2.94092721323354,-0.905848535774831,-2.1071680052362,-3.57577143400921,-1.92629112139956,-1.85884438536733,-1.81841062532775,-2.00834378519788,-1.91482354738795,-1.79479404134162,-1.85292350510651,-2.02385013695383,-2.07938139990492,-1.08178269504269,-1.17998812260611,-1.14673815411506,-1.93965778773743,-2.33602302480635,-2.82640478511194,-2.26084598489878,-2.78753241865531,-3.29973572818675,-2.50314516130674,-2.42946317968436,-1.86690841398075,-1.69579389696101,-2.51340209069089,-2.39631491627163,-2.94451773755231,-2.49754594348646,-2.28854256765516,-2.86231164746395,-3.3797253517334,-3.20289384827263,-2.86870298789856,-1.68299820851198,-2.05493487090877,-2.28309592417751,-1.93934575787701,-1.86855339543023,-1.91351337181091,-2.16380933048986,-2.61577907365821,-2.20309390922818,-2.93655329373803,-2.88413022585,-1.73477950134736,-2.39492766115344,-2.59187118880619,-2.44344361409499,-2.24754952618292,-3.12322028485892,-3.33220036552838,-3.04080590145972,-4.42226630792272,-3.74744962663585,-3.37453263681435,-1.62720689058223,-1.47422586381744,-2.35746927055789,-2.26646339072589,-2.13205732023903,-2.06097727944228,-2.06188182608407,-2.28688497171172,-2.6214948068555,-2.56778907472461,-2.41554779975998,-0.284998923830602,-1.80771822327859,-2.38903003198298,-2.05931629743833,-2.37177978236054,-2.5301265960986,-2.98841184415859,-2.9141333867223,-3.10268575695111,-3.43677117488129,-3.28579645119714
"1","1","1","1","male",-1.87057357734461,-1.42408023170911,-1.95242039974535,-1.96114360298612,-1.58838825244624,-1.84674970477111,-1.71003641119696,-2.86608657451264,-2.69475408911688,-3.24189691115304,-3.07383685555498,-0.836931003745116,-2.56104575752954,-2.46406907472497,-2.43347658565311,-1.83830928842236,-2.26522949384044,-1.93453435575556,-1.96792775668931,-2.36368155739043,-2.07628934212132,-2.56168467963011,-0.763503911016654,-1.93036376081363,-2.81020007242744,-1.78040172668527,-1.64707345977002,-1.98581236369375,-2.43723828819852,-1.83454900051318,-1.73227646680673,-1.93392504775342,-2.0321471550606,-2.23660662327531,-0.948667283684689,-1.15730580081693,-1.29782056393432,-2.10448005198437,-2.25145590890986,-2.49346927303351,-2.38873272924822,-2.89944273278634,-2.89861702796689,-2.42102321551314,-2.37221053216196,-1.89478317484089,-2.16367538346215,-2.68380885725696,-2.46070094430984,-2.3377862335246,-2.59756269076967,-2.18258281046686,-2.70929255766666,-3.41798381306826,-3.5787317357087,-3.23060242847803,-1.64480255689584,-2.25558584345177,-2.12001249476259,-1.94894522156746,-1.82352583828259,-2.09422179342408,-2.08511037841057,-2.23229559557894,-2.10298516835781,-2.61303337992927,-2.60380789668113,-1.460098779596,-2.563434919116,-2.26125524014354,-2.44519777556228,-2.4660567395149,-2.53405099717301,-3.42561285371675,-3.10323455477121,-3.69328423870031,-3.52941442957231,-3.37293071525964,-1.56473231072238,-1.73629537992679,-2.33670197184337,-2.31726992419644,-1.90222273324302,-2.11522855458253,-1.90206503220584,-2.31549929639678,-2.69542618470566,-2.55735045322694,-2.6061692084957,-0.40978181785541,-1.73022172274075,-2.22378481206713,-2.24962974323821,-2.25927961012728,-2.46973635301469,-3.00196763130842,-3.00589561574451,-3.06514240601863,-3.16072691088287,-3.33374161917667
"1","1","1","1","male",-1.79952414441839,-1.40788422578616,-2.06598153217281,-2.31898057354195,-1.77308948077436,-1.72245189204144,-1.46101661634445,-2.44078790368178,-2.74087438386379,-2.97947297068313,-3.24455303344177,-1.338146112505,-2.92356244007453,-2.41820873345963,-2.21085081805825,-1.91813898748091,-2.59389640543379,-2.14972717325875,-2.07440741602948,-2.81702122394998,-1.95520287459192,-2.44289818751745,-0.530653237268627,-1.90004061503612,-3.5495763757123,-1.8608489255823,-1.79371183843579,-1.74050447620969,-2.28477467752453,-1.80798471879302,-1.68899351924471,-2.160120678135,-1.93259621507801,-1.16503330004494,-0.828082532550377,-1.27031804275236,-1.27288986866492,-2.02733424164565,-2.08389147765737,-2.30659709528957,-2.42915211780945,-3.40139142532383,-2.68408498986864,-2.59070081744035,-2.50638950732066,-1.88395104369489,-2.02478655619254,-2.6986294299025,-2.03500028816117,-2.35084049222875,-3.08417237225666,-2.30162008848287,-2.73681145565843,-3.36046129211194,-3.81641714955014,-2.88214422446966,-1.59102135029036,-2.4314410055866,-2.04668688891335,-1.97534922753028,-2.0178256336704,-1.94358712562222,-2.03955911284219,-2.09380134328253,-2.17967102519654,-2.5889591604871,-2.62072853381863,-1.47278033290869,-2.50328558615567,-2.07357686073367,-2.72253581265775,-2.48094125836903,-2.77743346375765,-3.02552985942648,-3.43876980619505,-3.51710699539312,-3.57835555755298,-3.63788428974326,-1.4711610802651,-1.47217359895434,-2.14889669493346,-2.13110481323203,-1.94469737697258,-2.21554579222235,-2.07750694879483,-2.46005259731649,-2.78817249077837,-2.662975215853,-2.91938977509091,-0.901579550959125,-1.88050142429974,-2.09973437975054,-2.51582755614963,-2.73704779889868,-2.65287068805867,-3.07036341202171,-3.09255152795889,-3.10123115815328,-3.01450940760613,-3.24022761984512
