"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10","Amp11","Amp12","Amp13","Amp14","Amp15","Amp16","Amp17","Amp18","Amp19","Amp20","Amp21","Amp22","Amp23","Amp24","Amp25","Amp26","Amp27","Amp28","Amp29","Amp30","Amp31","Amp32","Amp33","Amp34","Amp35","Amp36","Amp37","Amp38","Amp39","Amp40","Amp41","Amp42","Amp43","Amp44","Amp45","Amp46","Amp47","Amp48","Amp49","Amp50","Amp51","Amp52","Amp53","Amp54","Amp55","Amp56","Amp57","Amp58","Amp59","Amp60","Amp61","Amp62","Amp63","Amp64","Amp65","Amp66","Amp67","Amp68","Amp69","Amp70","Amp71","Amp72","Amp73","Amp74","Amp75","Amp76","Amp77","Amp78","Amp79","Amp80","Amp81","Amp82","Amp83","Amp84","Amp85","Amp86","Amp87","Amp88","Amp89","Amp90","Amp91","Amp92","Amp93","Amp94","Amp95","Amp96","Amp97","Amp98","Amp99","Amp100"
"1","1","1","1","female",-3.69984172770491,-4.57722577775755,-1.83080471281169,-1.79733964525185,-1.91208149480619,-1.65348605363487,-1.50605972320996,-1.70101327530333,-0.808706724824187,-1.61675302922867,-1.74432790400182,-2.22039515424868,-2.94170010494419,-2.55793266853537,-3.17059228578906,-2.75666839136228,-1.54992463172889,-2.01820713424072,-1.42119894062295,-2.32560645230314,-1.31233713232457,-1.81318571081834,-1.43545980564856,-2.30278230177528,-2.04901847569658,-2.64154819224609,-2.4225931823793,-1.47845377088411,-2.83308006158865,-1.41200111161921,-1.5515633306148,-1.45517234794411,-1.80037260572199,-1.44579929784283,-1.74859436708328,-1.61739611401557,-2.06595941498555,-1.81173657439251,-1.83430981453479,-2.13385189456687,-2.1167595248121,-2.38570724366654,-2.89943113064212,-3.6079883331165,-4.01027405181168,-2.19644122806379,-3.02313222049574,-2.30509327625816,-2.7061925000754,-1.89481722463652,-2.66610458262596,-1.85143499019452,-0.459527048095012,-2.1777531552142,-1.74977106595997,-2.22929800684996,-2.13354687399304,-2.40599377426321,-3.68169219978509,-3.19140146702182,-2.64721078102547,-1.88041691300402,-1.92350856289321,-2.2802360703007,-2.18955214186838,-1.81440390221495,-2.05573533586234,-1.98047119934991,-2.27464938963314,-2.42724622157973,-2.6878904625133,-4.26798573367393,-2.93587427810773,-3.16443536257062,-1.91321374442518,-2.19228167658738,-1.86822625236844,-0.572796909026851,-2.98515078071355,-2.02631455456248,-1.91182822673239,-1.7219298465076,-1.77554512887863,-1.93535262873694,-2.11590305991116,-1.41754014694736,-2.00692886771084,-2.26029612561531,-2.34831419787962,-2.97713885542482,-2.13807492718756,-2.67782148054686,-2.1512497959151,-1.97165670997894,-2.31343045363464,-2.54066816292325,-2.20735314569118,-2.37644213371875,-2.35776198927396,-2.18218667153608
"1","1","1","1","female",-3.6848304881595,-4.32093313154019,-1.92958240666561,-1.72542775818373,-1.96528371498331,-1.9106451628606,-1.53691199577111,-1.71830659729332,-0.775441198161531,-1.42675127023033,-1.83015189425159,-2.19776168859263,-2.61760898271465,-2.53164326667351,-3.21468208174787,-2.88157764561136,-1.34741706631616,-1.84581425398796,-1.5883612323039,-1.94341800851425,-1.44461399862429,-1.88872068087598,-1.43318690028248,-2.43901376606596,-2.16335894706089,-2.56108069482054,-2.340665657013,-1.36857068521576,-2.67163062992049,-1.72580774385618,-1.48262774331534,-1.50637996237215,-1.95574009079993,-1.69351273742398,-1.60301566080432,-1.72043435669939,-1.7105620809209,-1.56608555846893,-1.87737972845007,-1.67077847604882,-2.09013258795695,-2.25929686544933,-2.68438045714614,-3.5916191253747,-3.75700293308662,-2.40112400599818,-2.66973963664423,-2.2150758048518,-2.32401711439037,-2.00749348872167,-2.46515974420539,-1.84505688866654,-0.559851118879143,-2.19219835239586,-1.63422474810929,-2.31050464628488,-1.90982559414501,-2.45412814271109,-3.104305966577,-2.90209831752365,-2.73301463254068,-1.93014001979943,-1.95909300213606,-2.11659809769692,-1.91347125342284,-1.87897463790121,-2.30931719040352,-1.99582043272555,-1.75047315353285,-2.58761146326994,-2.83507310115583,-3.18582753442031,-2.88245963367016,-3.69031979117045,-1.93396453476066,-2.40318355318226,-1.6677679299455,-0.34567713046388,-2.996859848426,-2.57121599956145,-1.86132181830677,-1.5143016379456,-1.83549211769495,-1.99844088341744,-1.8099238007072,-1.36802691330858,-1.87377187141161,-2.38413516607547,-2.03755089119952,-3.02534632456641,-2.14745992021269,-2.73097212205863,-2.36320779704314,-2.23885986482033,-2.24289365934073,-2.43122203624155,-2.25963131219079,-2.57683972787283,-2.51239092391529,-2.380952040867
"1","1","1","1","female",-3.75059049125789,-4.37228115962437,-1.82615240776471,-1.70512457124111,-1.66582850651389,-2.05818293473647,-1.43049626580708,-1.63472402112424,-0.964078487096046,-1.47645363487411,-2.11486970412634,-2.04705123234876,-2.69372370269783,-2.66151833062731,-2.98757898910661,-2.80402759676578,-1.47494350253568,-1.76075812966365,-1.88120991137361,-2.12180612279584,-1.64824111239982,-2.10176422254184,-1.37534574546736,-2.1289125986899,-2.32723251262744,-2.42506031797237,-2.26959087177784,-1.37335606742025,-2.97071717246116,-1.5540290017209,-1.40503009983166,-1.71267015106015,-2.52339323656787,-1.73755256665172,-1.69625010756933,-1.7435919121997,-1.6919431709932,-1.575659953379,-2.06522178372483,-1.83815138529976,-2.12811524257343,-2.21245698424961,-2.6331084850327,-3.73257244326684,-3.16419361396813,-2.61592022285647,-2.92655358373221,-2.34872947519499,-2.32709935969901,-2.20660857604566,-2.37187707964951,-1.74052597895024,-0.783264381923639,-2.27634016005816,-1.68659771928066,-2.38018232126648,-1.69855841395996,-2.48923233685899,-3.4869494964813,-2.77080254695008,-3.25619597709272,-1.86697819998049,-2.14162618035696,-2.00817728173193,-2.03705966698505,-2.0993622183414,-2.3047658965665,-1.92061932809617,-1.98842680103519,-2.42779678768542,-2.86263751324219,-3.11387755439281,-3.00923823628222,-3.15884829136276,-2.25603651528893,-2.31701228365824,-1.87213809761079,-0.242719240484385,-2.96740293009305,-2.18796002395262,-1.83098908837188,-1.37646472275735,-1.54271111590822,-1.75070640608175,-1.7094435371832,-1.65852157234108,-2.01506742400679,-2.37059159791924,-2.10533622720787,-2.64248174965153,-2.11414260131995,-2.54107777062515,-2.254026795961,-2.48935284953918,-2.47739438055729,-2.70338229371276,-2.50059194028232,-2.74641049397088,-2.39427804247368,-2.10547327486408
"1","1","1","1","female",-3.88276003617221,-4.86768777493363,-1.80008533242174,-1.77612326706267,-1.85740695364862,-1.86573362355152,-1.25479977430734,-1.64244384639188,-0.974083280454617,-1.84328972188315,-2.09093962089634,-2.16940668507586,-3.14213549913025,-2.50493838528369,-2.91382681327304,-2.75994391007554,-1.53065432129368,-1.9372598938235,-1.41393614845154,-2.11543653448372,-1.59952646762317,-2.10486658588128,-1.64153366759689,-2.25018065104492,-2.02077598862154,-1.42655084251342,-2.01052112037211,-2.16822030541031,-2.57808395459763,-1.19899160441029,-1.39423184876534,-1.67332265555624,-1.94510869648148,-1.46883462573048,-2.12321887000567,-1.81406803732253,-1.921136459556,-1.75225088561404,-1.87826692648258,-1.8351205785056,-2.06943273150308,-2.12199552505686,-2.9082940245248,-3.48692242132329,-2.90901262683216,-2.30025324631543,-3.18160578037076,-2.3785313035607,-2.47586792718874,-1.96750813166706,-2.30495023113409,-1.73396701336514,-0.883060966258307,-2.19734682237068,-1.76073839797149,-2.22884442498541,-1.52287836124015,-2.25680553893407,-3.33351398281631,-3.06589317949977,-2.812208003816,-1.87467549126405,-2.37485136979204,-2.00768668491552,-2.05429930453987,-2.04726294384667,-2.49885390667149,-1.72131734652717,-1.74907838285331,-2.3292766713591,-2.87764157697952,-3.78622899854977,-2.84920150591285,-3.44246987448815,-2.23909996725324,-2.22429833442763,-1.88016518297773,-0.125476643210476,-2.81523772392435,-2.66996413329074,-1.86566774312546,-1.41306013330961,-1.66908891400259,-1.79649482421752,-1.74299257409568,-2.05165425376868,-1.9602189910934,-2.32566503162264,-2.64818858453627,-2.78939968642871,-2.33461233668596,-2.66815220512159,-2.17877070278846,-2.7146295335935,-2.17455275887015,-2.49922146107317,-2.63121498554789,-2.66631884120891,-2.36172319691968,-2.24248521401747
"1","1","1","1","female",-4.22222315330231,-4.47696294883551,-1.84436175081546,-1.88452549056716,-1.76021460462793,-1.75746593282847,-1.56687213076035,-1.80919765163253,-0.991834059004464,-1.58771671966835,-2.25870524404519,-1.9708766269548,-2.64986959612547,-2.44535524873676,-3.08649056579001,-2.75831718597128,-1.39518919048553,-1.7651237298885,-1.4478423085112,-2.08642903031377,-1.81183005135814,-2.03410420071502,-1.81485138086873,-2.11077531344296,-2.25619316669845,-0.924485024619253,-2.03292206088661,-1.51439736970017,-2.42264056403969,-1.14671343992586,-1.30770529950859,-1.68431256112561,-1.87071591718701,-1.40879018279688,-1.80809279612866,-1.49459572936614,-1.66977131232639,-1.78669942434946,-1.95868835055642,-1.91159212078346,-1.94527698217335,-2.04881147538866,-3.60600390573521,-3.60650009342734,-2.97656335445064,-2.28462847984476,-3.11091971619821,-2.55616061681727,-2.31585558147079,-1.86127243397498,-2.25063393512082,-1.6331875111229,-1.03810145279215,-2.34792980477446,-1.77012510641947,-2.49073221102593,-1.62994151577735,-2.36276370095871,-3.59705257858568,-2.92054724933306,-2.88206949890982,-2.06099677026489,-2.26409969303591,-1.99247212840474,-2.13041695783135,-1.91924579851492,-2.18935498835034,-1.81054574728216,-1.82166419402077,-2.33810134016383,-2.80115042374585,-3.20251643804681,-2.84271513823377,-3.20872644438217,-2.00379749886521,-2.23997093193962,-1.70934948838268,-0.26656965377589,-2.51422873251844,-2.61428626560986,-1.90856631374123,-1.39053719970941,-1.66339760097716,-1.95006379134248,-1.85382017788006,-1.77211427108823,-2.12804661590115,-2.70320004098405,-2.49219015630379,-2.55002227154782,-2.10043542789804,-2.68501303567255,-2.31789204001522,-2.86758466087303,-2.14213763322015,-2.41388725257913,-2.75537008197584,-2.42737185234121,-2.4965011062838,-2.05924892100494
"1","1","1","1","female",-4.40795180551626,-4.64689821412805,-1.77876954020741,-1.8420604113107,-1.77075399699577,-2.10463040122861,-1.76574884377109,-1.70562985672096,-1.15533570127364,-1.68044056245046,-2.18216049818563,-1.84403702882848,-2.48269580988638,-2.68149287353166,-3.39376464242064,-2.58394054121665,-1.28081382986899,-1.85301990951766,-1.663347260993,-1.87074747067126,-1.54741000274429,-2.12863908087474,-1.8066035742096,-2.30963784157446,-1.99234191770678,-0.306849936904411,-2.12623085487093,-1.66873141149838,-2.56150597760316,-1.3035326721819,-1.26364758655863,-1.62316104845045,-1.90382651687718,-1.44375561721197,-1.818537505708,-1.50737780445616,-1.78004192794712,-1.75692435662905,-2.0082497009189,-1.72307054778254,-2.01841743896905,-2.18279761658964,-3.36789411807831,-3.55079603843032,-3.5872672799256,-2.42412271160852,-3.0544263775739,-2.39655527549613,-2.30907176624246,-2.28554458537257,-2.41427555160752,-1.57565552589598,-1.06044958595029,-2.33740012418662,-1.96503893071436,-2.34537912850932,-1.64830526173136,-2.96640793453297,-3.64512755201925,-2.79902639133896,-2.87673309554438,-2.22031929647168,-2.57702981668862,-1.98881012950642,-2.35405497469169,-1.91848472826273,-2.28351189253232,-2.13610451293034,-2.10203796622433,-2.26177310558478,-2.70419524475384,-3.07548728235798,-2.82208508615355,-3.17298556071376,-2.1423702444992,-2.39922059968739,-1.74707253480322,-1.18453426254064,-2.69254646722784,-2.12676681987489,-1.93887717995625,-1.36681477856849,-1.70460917273297,-1.88126787163216,-1.79517277800402,-1.62690029742828,-1.72928418977043,-2.57510256404127,-2.24750057117879,-2.6855284264999,-2.466010665677,-2.41978101985396,-2.6174253512344,-2.71753210205789,-2.11678264255825,-2.86061583215071,-2.28842441708763,-2.77555692705619,-2.522223555053,-2.75302692793611
"1","1","1","1","female",-4.81303039055264,-6.12872028922015,-1.76434188661246,-1.87547075503917,-1.92693700776257,-1.66943579659838,-1.46005580262381,-1.78494052189716,-1.15332103865481,-1.70854726826765,-2.04215676186665,-2.01538890676773,-3.05523167529359,-2.54354052261344,-3.25730220836809,-2.46776637749976,-1.49853512418355,-1.95924001727572,-1.27860953284322,-1.77234672687785,-1.56176503792461,-1.90273097720418,-1.82483623584878,-2.00504238534504,-1.95619369976578,-0.212823122115171,-2.19213229188969,-1.77797789460876,-2.82731955247224,-1.44916930659495,-1.34402107252073,-1.81298497181704,-2.04302468586402,-1.42497048499886,-1.88369997238623,-1.61383611737058,-1.76044845948694,-1.73112612173323,-1.93146307634615,-1.69773032367403,-2.21771257472056,-2.27171320569486,-2.83737151542144,-3.61186251711422,-3.52260703407251,-2.3840284731612,-3.38286741575691,-2.41952145847402,-2.55312096690904,-1.91871659497276,-2.28343782745642,-1.58635613889515,-1.00310861115801,-2.32105956882097,-1.75001370499595,-2.25060647034882,-1.77318876271951,-2.67158131091154,-3.53087296263998,-2.93521861575759,-2.99995195681174,-2.14442281727538,-2.30216945233245,-1.89661334644978,-2.07492296322988,-2.17043822693758,-2.04022789768182,-2.17667362353027,-1.90224136145946,-2.33446437520347,-2.85870727109371,-3.10142331808726,-3.03299930200037,-3.01556059260853,-1.92991787286487,-2.65552079385386,-1.80043127311957,-0.957160605942723,-3.05757836178931,-2.00962326100668,-1.98008108023013,-1.35676620052714,-2.07314064207449,-1.49334632608648,-1.86476985311383,-1.50949355571905,-1.95282543894516,-2.69793156648211,-2.29398077847085,-3.07169636520717,-2.12067308268304,-2.22259444497321,-2.59272187314762,-3.14061735388763,-2.04960285738543,-2.559501314958,-2.32529662566528,-2.51621333861429,-2.50514564747659,-2.02788537333798
"1","1","1","1","female",-5.34526382199863,-4.49760222618206,-1.78474321557502,-1.80406529001235,-2.13595735930996,-1.80366601567624,-1.52085577308648,-1.78133611669938,-1.24703088041172,-1.70080641830195,-2.02809935504644,-2.14042200040525,-2.78840529540493,-2.8776702737178,-3.57074462993559,-2.46504723740942,-1.4118138857168,-2.15990256031473,-1.33255838607602,-1.90569967796049,-1.78455844206499,-1.86138067527215,-1.62611259254386,-2.10584696062757,-2.02258808475779,-0.49948169311499,-2.23262335268918,-1.41378164825518,-2.82473962203494,-1.3485626147307,-1.58837211151308,-1.79443553254689,-1.99420714247169,-1.62596948347593,-1.84267265004171,-1.98990785739935,-1.69331965423809,-1.96022600098812,-2.05774928022499,-1.59968323897098,-2.33242017321352,-2.26357318051374,-2.64589107152259,-3.69182648667236,-3.17660114656317,-2.65141436957229,-2.59452632965237,-2.61618703776713,-2.60326507387117,-1.90576445594933,-0.582808853515845,-1.71693213638686,-1.01364196652934,-2.29033832442285,-1.99801964593844,-2.34736114978219,-2.04986222601967,-2.43972161644403,-3.24137659764974,-2.98791080229826,-2.75984963215005,-2.12712755284417,-2.45524495786102,-1.92785242874303,-2.27460910284133,-1.97199679290264,-2.09782856696603,-1.88774601320141,-1.88038482594511,-2.38858616647185,-2.80930593608635,-3.17174926645046,-3.12681055197682,-3.04651735416727,-2.14019745196941,-2.71403462719591,-1.66271433394101,-1.0937683320187,-2.6847929640687,-1.7662084480269,-2.0433267496088,-1.41238384893608,-1.79801861908728,-1.39734149120463,-1.87293697497389,-1.40734078711677,-1.73933724093311,-2.50312472687573,-2.20207615610092,-2.71240025319794,-2.31502394603198,-2.00172329493376,-2.52862087076316,-2.80580716495429,-2.07594826255846,-2.28644492074244,-2.26227819181375,-3.10272699452923,-2.51671132908792,-2.48179155211287
"1","1","1","1","female",-4.78261626141921,-4.28345589991246,-1.78577922922321,-1.83158083024964,-1.50527350153331,-2.26813544243112,-1.60943063261674,-1.59409249777741,-1.12811648259137,-1.71345343856324,-1.97533640343731,-2.39006960410945,-2.71578945576436,-3.20261557699157,-3.3425483964138,-2.61943764247215,-1.40767938203235,-2.00742483911996,-1.47419299428553,-2.13034863516065,-1.63812198395436,-1.92104224935021,-1.62320289928849,-2.53457439712679,-1.92909100071582,-0.384113475111784,-2.34140332778752,-1.57698706876852,-2.59714922771534,-1.30698599631103,-1.54161605951344,-1.9431367256721,-1.97656167327481,-1.81651358393915,-1.80084675169578,-1.85340379424698,-1.61934540611378,-1.89410796080066,-1.71630791750384,-1.64943041917991,-2.26817926517504,-2.41671685073583,-2.93367194883517,-3.42533069695533,-3.05208795247791,-2.24925937065857,-2.526098885084,-2.60175650596563,-2.83844153781793,-1.92921535487628,-0.39985465759632,-1.96423617640736,-1.36289797305326,-2.3824098170322,-1.76481707209404,-2.40407878067811,-2.19509971404482,-2.27463440685197,-2.88545430054331,-3.15394629930824,-3.05438160150457,-2.04030553321307,-2.27608420193567,-1.96556316679955,-2.36736201236491,-1.94440288532323,-1.95729974284605,-1.90827365077049,-2.05515073256256,-2.30588161840348,-2.94125768555666,-3.32602272609754,-3.0374950811057,-3.57493403673509,-1.87128032358621,-2.19647104475032,-1.92888947340138,-1.12158210886768,-2.87326794752828,-1.49354913647001,-2.09832670600669,-1.30465186693499,-1.78937389025874,-1.55870820127922,-1.8297851549093,-1.31276114891797,-1.7581372939019,-2.5607957774904,-2.04288260902297,-2.80166655510462,-2.966185932062,-2.10297566407639,-2.65377583774044,-2.67129927333056,-2.34972201194474,-2.36902473260516,-2.40503194167904,-2.53432878224953,-2.62440259762649,-2.54217273476569
"1","1","1","1","female",-5.04344498089833,-4.4412071856553,-1.77350659277805,-1.65343247081548,-1.3600532915704,-1.74495911991926,-1.76638199101936,-1.71769474384607,-1.17418936306196,-1.97101425310609,-1.95441350827325,-2.16870071777972,-2.69332715070113,-2.68419545086707,-3.54816899273122,-2.83921302298315,-1.98756805305008,-1.90921979170192,-1.59512028770584,-2.19461246521898,-1.59005925349536,-2.13595978219933,-1.77486023839252,-2.23305582705705,-1.95023061099613,-0.380780178500605,-2.39867755015937,-1.64741734545402,-2.44081012857694,-1.30635609597901,-1.93139920733418,-1.81081539762879,-2.0203794210891,-1.78334072287691,-1.87991838792768,-1.96563701237668,-1.79786478450483,-1.76952554971036,-1.73385184218252,-1.88997459611753,-2.13011339379658,-2.45343016226739,-2.95814584015621,-3.41802292776446,-3.59016483714557,-2.19912746057756,-2.63187050181454,-2.2040199718606,-2.39539164964211,-2.19741555271074,-0.353356790931313,-1.81690098557102,-2.11137199144263,-2.37815332578603,-1.5298859436198,-2.08488934571142,-2.47985776987221,-2.3053975980134,-2.83576811848192,-3.25898029893564,-2.64611018049518,-2.17155051697132,-2.32207690075181,-1.96199115428204,-2.31983548124213,-2.0918525950282,-1.9339643227067,-2.16883333520734,-2.19791424985551,-2.39134472286683,-3.54766063163013,-3.55001268062115,-3.26574871279836,-3.15505209748859,-1.97130153480965,-1.23669520328267,-2.08378704533054,-1.43983333213428,-2.88240234642061,-1.65934002129296,-2.11087212060227,-1.20487629736069,-1.82727334674042,-1.67639636442807,-1.80724268469854,-1.43273415592155,-2.20712589136465,-2.12312588872327,-2.04822103442585,-2.86643579356429,-2.37495665505755,-2.11829544889065,-2.301116434857,-2.46118051288806,-2.58875898843524,-2.63380302867173,-2.48589387133318,-2.51026141806759,-2.41459349388014,-2.91257827593909
