"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10","Amp11","Amp12","Amp13","Amp14","Amp15","Amp16","Amp17","Amp18","Amp19","Amp20","Amp21","Amp22","Amp23","Amp24","Amp25","Amp26","Amp27","Amp28","Amp29","Amp30","Amp31","Amp32","Amp33","Amp34","Amp35","Amp36","Amp37","Amp38","Amp39","Amp40","Amp41","Amp42","Amp43","Amp44","Amp45","Amp46","Amp47","Amp48","Amp49","Amp50","Amp51","Amp52","Amp53","Amp54","Amp55","Amp56","Amp57","Amp58","Amp59","Amp60","Amp61","Amp62","Amp63","Amp64","Amp65","Amp66","Amp67","Amp68","Amp69","Amp70","Amp71","Amp72","Amp73","Amp74","Amp75","Amp76","Amp77","Amp78","Amp79","Amp80","Amp81","Amp82","Amp83","Amp84","Amp85","Amp86","Amp87","Amp88","Amp89","Amp90","Amp91","Amp92","Amp93","Amp94","Amp95","Amp96","Amp97","Amp98","Amp99","Amp100"
"1","1","1","1","male",-2.27769199731657,-2.20983626620161,-1.59305060919099,-1.83023613468619,-2.2911527270229,-1.51104100671651,-0.848378229947733,-1.52774735306646,-1.11263583855152,-0.551695728676221,-1.75347325328729,-1.10553349481864,-1.14608578206794,-2.30704462017692,-2.72577083449321,-4.72048638399678,-2.92780847574521,-1.25827236160428,-1.17754614134534,-2.23229155404131,-1.6024588290487,-1.76646779397921,-2.12503431950035,-1.48364831994451,-2.51600366882545,-2.51168075285321,-2.74914299808259,-2.97220508109744,-1.53889654000946,-1.71568308311655,-1.41672077623388,-0.885605249932856,-1.69653704545124,-1.25456337070088,-0.619927262313526,-1.81166592385698,-1.16205008282861,-0.944685563088522,-2.07934569053012,-1.84763670768748,-1.60356148667779,-2.75405258548227,-2.92142537806702,-2.20182140534501,-2.9651572030425,-2.33985560108416,-2.23577285898848,-2.29781887689095,-2.18374546549489,-1.8579068258596,-2.49395530883015,-2.1073144987618,-2.36781001258009,-1.05787967827443,-2.75505087620903,-2.60048595083326,-2.23875054946294,-3.33498709000145,-3.43175786137085,-3.85420242587398,-4.04745953340812,-4.15327315373293,-4.90133113474926,-4.98062463524356,-4.9450594417762,-4.87899882906175,-5.32289507824191,-6.09907863329428,-6.50659255133808,-3.32321170120267,-1.5470741182937,-1.62364439707304,-1.96358762551748,-1.60525532549044,-1.751975190457,-2.31166037254815,-1.28823059277904,-1.35180541904922,-0.189477188459329,-2.20430986166038,-2.17107315078621,-1.57398046882424,-2.27282984593958,-1.43988323788915,-1.24202018233724,-2.82527830902598,-2.80213371288902,-2.41661971020472,-2.23132888532678,-1.34728057716781,-2.03824079564267,-2.0612060438592,-1.54278724453488,-2.82871451760083,-1.95366994835197,-1.61840259433717,-1.99862744833804,-2.39969342262975,-2.41366781228837,-3.37867912570806
"1","1","1","1","male",-2.40637363827831,-2.25241228045738,-1.90540323556052,-1.80836117906039,-1.99163550144947,-1.24937495529316,-0.621606488753263,-1.70052963597255,-1.34290536965691,-0.665757089191032,-1.89172522402688,-1.15867507900713,-1.37648557974204,-2.24217527926034,-2.32230083728103,-3.47508727701386,-2.95204444127304,-1.25141823956572,-1.11359188233966,-2.10635707179012,-1.56872318502856,-1.50611020080676,-2.19773453561583,-1.34354386137145,-2.54560349886646,-2.56020416984882,-2.9074464578109,-3.02015499107899,-1.6373458580068,-1.68282607931805,-1.2935181803656,-1.11336921226329,-1.66714890673418,-1.36729007875714,-0.803318817896143,-2.03686496743854,-1.23998359469753,-1.11516155964311,-1.8739139947284,-1.63098756677621,-2.00235788348112,-2.66354791909811,-2.68101975272015,-2.0126663178893,-2.79739125359924,-2.06241482000241,-2.26487727175929,-2.2577139980979,-1.83450653015585,-1.87705765145299,-2.47738008216064,-2.24266775514403,-2.32041231413723,-1.16522480749501,-2.68172697932839,-2.51830463330465,-2.37251810544477,-3.52794887093907,-3.07077007628918,-3.41748630425229,-4.8860884670875,-4.10762986287373,-5.10179867091508,-4.4121734571896,-4.98732048665001,-5.54628766276004,-5.23548553705487,-6.30509508133848,-5.97648307213739,-3.00440153056233,-1.66527995915399,-1.74233843322744,-1.95091346651638,-1.64310490990392,-1.88569411808119,-2.17467728752696,-1.15283069353796,-1.22748856522918,-0.186091305031766,-2.18472320683004,-2.36631736996224,-1.95143181857432,-2.12240326936709,-1.43325640331626,-1.28875277652157,-2.55210127009803,-2.63838850510659,-2.4323461824567,-2.40259104834813,-1.32151453937671,-1.96329544179249,-2.12356246924685,-1.43625717398017,-2.34456533788885,-2.07028974544325,-1.79807728568255,-1.8796528593544,-2.58224637438698,-2.36319743037777,-3.9013663936499
"1","1","1","1","male",-2.98221272986846,-2.23957747032175,-2.42985940769741,-1.86727497269815,-2.03797242642518,-1.32815778658254,-0.487770074689132,-1.59987648066721,-1.15430500076587,-0.693904795744443,-1.60529215086498,-1.16277449507219,-1.52568761144448,-2.05710547850536,-2.13768420875765,-3.05747661793387,-2.71446831330178,-1.2369578929815,-1.16988393281581,-2.19109840559826,-1.45682670751954,-1.53389038678344,-2.02521231147533,-1.6455724925285,-2.47328971932129,-1.88556178227146,-2.85433769685342,-3.01001411295128,-1.65452003433913,-1.73065888471994,-1.37771439774083,-1.39737109645732,-1.706365175356,-1.55419628004008,-0.729965355183241,-1.84449174267671,-1.27745803931064,-1.27755309923649,-1.87181096545468,-1.33351685292639,-1.98377216218571,-3.10011840799284,-2.43864686044083,-2.04792594049177,-2.67656359646581,-2.1267051431837,-2.29592528034771,-2.45671420588068,-1.75262212999026,-1.99342685203836,-2.74510609033784,-2.16645900604933,-2.3297693441571,-1.41032891197512,-3.01994956838922,-2.39047646517408,-2.44437519744919,-2.9250511449534,-3.40796532907639,-3.87752366871783,-4.15157059933767,-4.95504779690584,-5.25740912724339,-4.22375710719879,-5.23766267763593,-5.55270843419491,-5.37452850658343,-6.10912484215132,-6.02295249083861,-2.97687059691554,-1.60057431985486,-1.89143807719461,-2.05999258136637,-1.70261502126881,-1.9800371095549,-2.14698191827465,-1.17950131603902,-1.21002562955131,-0.224726956783218,-2.25859401608981,-2.0134944688372,-1.60172423143983,-1.85984920380237,-1.51708723036128,-1.25408469291074,-2.64011290618922,-2.82977487815378,-2.52031666002096,-2.40524880163558,-1.34534647761844,-2.29901449757091,-2.28398348501707,-1.67914968657298,-2.33130950697688,-2.1650950680701,-1.741655894888,-1.75042694762539,-2.68082916128169,-2.45021620658993,-3.22920469673303
"1","1","1","1","male",-2.53198733100226,-2.18706295450625,-2.15322081403959,-2.40626712860271,-2.41198797470238,-1.63126048012391,-0.446719683834137,-1.80031961235954,-1.06935351702097,-0.712680618418993,-1.51023735514604,-1.06727628219462,-1.53983672590926,-2.12758324221076,-2.1055035616493,-3.02380039857847,-2.65063765246476,-1.15637342198154,-1.75266327685664,-2.19969408480566,-1.71484309646818,-1.72485194827635,-1.99599083758755,-1.58420665983465,-2.44215285064505,-0.562999564863712,-2.66425003630527,-3.11997196919551,-1.76212283966364,-1.86233045870461,-1.27371678091648,-1.28672567075286,-1.79625242301237,-1.56357364438199,-0.980896886720003,-1.88110448137273,-1.50505401180468,-1.46709568041484,-1.88272510161647,-1.26663944680792,-2.1272313823063,-2.73777228105262,-2.19478006664992,-2.12270507715336,-2.68707874314355,-2.28712009067494,-2.285454550231,-2.52416868664095,-1.85139338631961,-2.08549163956866,-2.96082705411273,-2.10461274293551,-2.42806436552897,-1.70219208107533,-2.51792935808653,-2.29005867873395,-3.12515373247849,-2.9059971486063,-3.33238428901082,-3.79723126643749,-4.18758292838587,-4.33720111758546,-4.9972476460944,-4.53969665173734,-4.90827579520511,-5.30847202454157,-5.46494702608794,-6.08974722724723,-5.98422766556478,-3.03504053360393,-1.45833115286711,-1.90913311792301,-2.0155954692031,-1.9858414487015,-1.87375629182192,-2.40165399551977,-1.31100539860004,-1.09793800164194,-0.743206120517011,-2.61529258803745,-2.29109355314039,-1.51432238844739,-2.16940732654497,-1.63049272833742,-1.10258720251578,-2.76503685635105,-2.71655368356928,-2.09786666880986,-2.47582618972437,-1.5340320176347,-2.21531480222889,-2.12360059200968,-1.5461744136486,-2.33213709833075,-2.1695358985023,-1.56723186116683,-1.86971712635674,-2.66190425103954,-2.52872572482913,-2.99635766856409
"1","1","1","1","male",-2.61685540830486,-2.26390048099472,-2.01071566204684,-2.03265928385131,-2.33501451063911,-1.47322427850466,-0.862197218509791,-1.56121120458991,-1.49319090595944,-0.596655736052575,-1.50871738455454,-1.04053362570069,-1.72405315569439,-2.13190993282714,-2.20452105292306,-3.79890599182245,-2.5707419079217,-1.24034265786265,-1.74837400187229,-2.23397666551962,-1.45207640094442,-1.59472132768595,-2.15334778944054,-1.80068638905283,-2.58357834022689,-0.530465069259828,-2.4149936672723,-3.11887648644282,-2.46636241533,-1.88852859341055,-1.11177902791023,-1.15450215153373,-2.06974772253637,-1.47657548715688,-0.737744362589302,-1.98370819898077,-1.31962399034063,-1.45883309169462,-1.86933821320345,-1.25010903747913,-2.38659378145855,-2.55311901617837,-2.22367083345161,-2.162001248341,-2.69212030746486,-2.22664547620649,-2.15649921613869,-2.64233501301872,-1.95374234415731,-1.90042352031964,-0.604725261626079,-2.60272729765668,-2.87906697777272,-1.42305445356123,-2.73028338947593,-2.34292977752213,-2.30718610626465,-2.88068417629741,-3.23081333564289,-4.35975754611866,-4.12303055507039,-4.51084134030122,-5.23828362290213,-4.53658695434009,-5.51327759942386,-5.5387907683546,-4.92894789238699,-5.67696985380318,-5.44653755774303,-3.05095356052873,-1.32826951917251,-1.8359267985776,-2.20413466181717,-2.07199523449024,-1.87595985244241,-2.14822668847633,-1.30515098892073,-1.03052802777219,-0.683525829101372,-2.20881583140728,-2.67880887444666,-1.60597973182684,-1.84216572410382,-1.51500960001169,-1.2877921486195,-2.82301947970913,-2.71827907866915,-2.02812693192002,-2.3476633317665,-1.57385492202473,-2.19955416987209,-1.98022836051636,-1.61619099235749,-2.14650551891436,-2.21928483187825,-1.68070580740628,-1.77546297768531,-2.52098801922177,-2.46189638165974,-2.93763021306466
"1","1","1","1","male",-2.79821486236193,-2.30650917436253,-1.69217997318929,-2.01010523073148,-2.08172621602452,-1.46121216649994,-0.999175495681155,-1.73859888415819,-1.33253857213016,-0.571047816235605,-1.50240161993473,-1.18287851177755,-2.23645850462506,-2.00128258684205,-2.3440319019393,-3.09955612276385,-2.58618242279329,-1.33295687627204,-1.6175966857966,-2.20450059037537,-1.46211416542363,-1.58966137452877,-2.0736950113545,-1.57717623055692,-3.09106791620526,-0.818860703005009,-2.36692933461881,-3.00514038407488,-1.82395379344496,-1.89539916275194,-1.13541889286579,-1.25899361045645,-1.82222052915361,-1.48290758504855,-0.856708739058458,-1.74524545534381,-1.6055380541683,-1.41215004514388,-1.85946139923226,-1.23576693887158,-2.1186832837743,-2.36223066162454,-2.30357947381676,-2.26839350330873,-2.87563666456209,-2.13312850789742,-2.19731569573914,-2.41085492062463,-1.82165430537183,-1.78830246779,-0.475926805853374,-1.98875430247508,-2.98095315221188,-1.51944221619877,-2.57220545154191,-2.31818009559425,-2.11364060487869,-2.84033397755477,-3.61867065994205,-3.92530965046579,-4.40375838859335,-4.93550314513139,-5.19874830583856,-4.14047790632584,-4.8733152894031,-5.23945639244423,-4.95497465462619,-6.03339357111965,-5.86443338314367,-3.04244170020325,-1.40371119474054,-1.8404005259474,-1.93357553394306,-1.71602748698925,-2.13593552726512,-2.30509101886582,-1.37165998946707,-1.13551001182328,-0.731745144089315,-2.96088499960686,-2.25733615304593,-1.75842088967144,-2.08750691634953,-1.54326151170288,-1.29764387761131,-3.33364280532178,-2.79997819853344,-2.34632144617403,-2.33043808547374,-1.46459599197687,-2.42063666834451,-2.33137156086097,-1.67159809427013,-2.10827553130659,-2.06013482218405,-1.61827419489785,-1.63686047793614,-2.49430184237866,-2.30652527077761,-3.37234927451632
"1","1","1","1","male",-2.79968389694417,-2.31422614113725,-1.66713786048216,-1.84744605858435,-2.10536616451693,-1.60116348972261,-0.592901394218363,-1.62073174941301,-1.29854381923025,-0.569689887759032,-1.58012850684467,-1.08906285248132,-2.00480737586129,-2.05344603126602,-2.28275490909486,-2.63562330850327,-2.50597020538576,-1.17013213144891,-1.16686438720567,-2.58435422005989,-1.44066499685499,-1.61679813477889,-2.08358198002074,-1.76729747335054,-2.49807191928,-0.59246271080236,-2.46699810888414,-2.8628853737925,-2.04841734924593,-1.95382236324789,-1.32053544590095,-1.24418351632395,-1.80003280173279,-1.43773987278392,-0.701040900479482,-1.66623710243484,-1.50505779244717,-1.45075636146507,-2.00526828700508,-1.19917368814433,-2.09806677039357,-2.30377331598116,-2.42702944254513,-2.85657582717019,-2.9265996014903,-2.09283781408451,-1.86252246251158,-2.37319493963423,-1.76056297893757,-2.06551684523696,-0.440388803242443,-2.01313699671429,-2.6696762748583,-1.62821431842542,-2.44879155683214,-2.34912351408982,-2.28433860527134,-2.97286690951991,-3.18726865298512,-4.43106106515965,-3.91422294501845,-4.54469488586692,-4.95990757094533,-4.16233108257564,-4.7110389365075,-5.07588716243395,-4.87230185671166,-6.4848596899534,-6.24198776634879,-3.20116739604556,-1.53535502428459,-1.88158491772369,-1.97304770108822,-1.64061343154052,-2.18889347447947,-0.632808645201387,-1.50122948979798,-1.12791120255763,-0.796766412030313,-2.02762606240569,-2.17674735444733,-2.04235081800282,-1.98497526556385,-1.87601655275075,-1.30539051406211,-2.98490731512395,-2.75143175366921,-2.6295587525739,-2.24883068511776,-1.3895462443711,-2.1953618317443,-2.14699896646499,-1.76043567138634,-2.07010964835569,-2.09959061766357,-1.68360180072668,-1.96421826903562,-2.61037439135279,-2.29884937744694,-2.77656580934842
"1","1","1","1","male",-3.02626227113978,-2.21232728290852,-2.0026245474976,-1.90895137191532,-2.46677882244673,-1.4562895693086,-0.547224911789031,-1.60647086520022,-1.34073600627644,-0.569565938544596,-1.60081244713337,-0.963101153961848,-1.89270040908974,-2.17312814336676,-2.79636015118871,-2.7993093321603,-2.48805386652859,-1.41110704533577,-1.21352513995792,-2.36083180555205,-1.59613498983095,-1.48604879452691,-2.1054430008808,-1.71587417463154,-2.4662508706679,-0.792286489864514,-2.45191400655249,-2.93873272473506,-1.26921236976882,-1.99186225800011,-1.44194982368059,-1.15823597519323,-1.86545958888994,-1.42396911961883,-0.607148189026379,-1.66025097452611,-1.49815582454021,-1.51463923904584,-1.76870870210049,-1.34678847638769,-1.66399656591372,-2.44528952048174,-2.71467448267677,-2.04272695563799,-2.91973562322631,-2.32115165280161,-2.00458891713474,-2.29204565916619,-1.82308763099466,-1.97906994976832,-0.28538238146805,-2.3453864147716,-2.60359600604397,-1.24190016982799,-2.54048731735273,-2.60663479252123,-2.30295993840192,-2.89880320069972,-3.23141745749017,-4.45320383706839,-4.15852643998012,-4.34557840843655,-5.43329277120967,-4.17741427609313,-5.145084652128,-5.06916927046889,-4.8261882698873,-5.36529778842979,-6.10804324370338,-2.99029204211074,-1.56798411504655,-1.92076003587966,-1.93741946594465,-1.82257481488316,-1.93689243807378,-0.297918396013127,-1.45460756212681,-1.06157251676709,-0.769944393617907,-2.41211745232551,-2.36012503663094,-2.2926080480497,-1.84288388069158,-1.69393583960133,-1.5835402756241,-2.70977714399129,-3.15411741533905,-2.71278361900871,-2.04031577294202,-1.34807007633172,-2.43075446045266,-2.14086718930778,-1.85908766274162,-2.10459452337578,-2.63493442604827,-1.93125630644762,-2.0830798552103,-2.67344113794676,-2.57622914398388,-2.83161769577074
"1","1","1","1","male",-3.14482334448755,-2.32803741307067,-1.81624747171483,-2.22718458355678,-2.33228227883169,-1.47446022888454,-0.40488939908779,-1.62709759599064,-1.23725472035579,-0.622721194950755,-1.56291026225119,-0.924371852726465,-1.88314220120112,-2.33520602408341,-2.30311874124451,-2.86108678481592,-2.71030338797862,-1.4177416657728,-1.49342454301469,-2.51362843122957,-1.38787944811593,-1.59970956804776,-2.36574409683722,-2.25872889900288,-3.28911046330331,-0.82245209560832,-2.44115421165915,-3.05289650934141,-1.21394397773032,-1.93962398973937,-1.14876127448132,-1.56004706108694,-1.8799069839149,-1.5064591534284,-0.605482898376026,-1.68590437484192,-1.48249144346233,-1.53228645195138,-1.79129070896403,-1.28934588674089,-1.53987943214047,-2.6934482385392,-2.66358893786232,-1.955035861039,-3.21741817583907,-2.43293050317687,-2.18047317175244,-2.33524403996658,-1.86161144610922,-2.04766078291823,-0.427042422990834,-2.35958077230765,-2.96423905516624,-1.20018676472452,-2.64485861967701,-2.64382276617216,-2.49283811063908,-2.91329260519097,-3.20208449300207,-4.63466285062983,-4.18563176204446,-4.16045916788248,-5.68563806518098,-4.16965254109665,-5.04950255961159,-5.9578782277209,-5.11257711758805,-5.35333503810683,-5.5029498686279,-3.00422505340983,-1.7669749901555,-1.89663840376943,-2.20928307333411,-1.63570556441875,-1.72537401482108,-0.206774859189414,-1.49481781479499,-1.07676100170939,-0.708447439808762,-2.25036105669745,-2.21462381034988,-1.94470477665476,-1.93506391125666,-1.62918163320208,-1.5932951193656,-2.58778504851916,-2.63054656492203,-2.60156627803345,-2.16260768694248,-1.49826548450145,-2.21430433417391,-1.96227854889139,-1.77419032320928,-1.92057208509766,-2.68535995322289,-1.93126322216816,-2.24343843925146,-2.63199000757686,-2.3909337873992,-2.95994596623849
"1","1","1","1","male",-3.03754572011581,-2.22776713013752,-1.73746888584011,-2.4749529376372,-2.66591005490992,-1.56741421981019,-0.886502982708755,-1.49854304252281,-1.09350360843021,-0.770526892189419,-1.61122129553384,-0.940197760012478,-1.80144645844942,-2.78036187110476,-2.31610308897971,-2.5296817203013,-2.56039828269624,-1.30802262284626,-1.33077483965286,-2.19360263595918,-1.48894807130679,-1.62300848905461,-2.36764658677223,-1.93421131072236,-2.48232970565818,-1.55575760093561,-2.65785328900145,-3.19901373842061,-1.11768344198961,-1.77270150546337,-1.17638469293081,-1.28293694714052,-1.97261494160549,-1.40457096432198,-0.772310286833327,-1.68392705802875,-1.57679641532572,-1.47101320687569,-1.96743679600264,-1.25348768245658,-1.57444104103265,-2.58021878356011,-2.41994585905533,-2.13953157311996,-3.12832745222123,-2.13695978811339,-2.22905736169185,-2.59269754206388,-1.73653446447413,-2.14073482287884,-0.644808652477602,-2.05596297328805,-2.9119583147572,-1.46747552340391,-2.33663167455028,-2.37936698563103,-2.50362513888269,-3.59923726546673,-3.28148757532761,-4.30428123438555,-3.97183551095901,-4.33793105248726,-5.51498134596517,-4.63675623100434,-4.82353738119673,-4.86538890268853,-4.93452283869926,-5.88454273425431,-5.39911958415882,-3.2188832522034,-1.71528429275547,-2.09441218518219,-1.95959858389314,-1.5325808544337,-1.786658468561,-0.20942062226822,-1.38064649457295,-1.00781281196099,-0.705524468522131,-2.19914143582711,-2.20668617515417,-1.94748588565629,-1.88638234796277,-1.66483057165036,-1.49135610647697,-3.03460361657194,-2.52274713921287,-2.57920062069573,-2.11454360530166,-1.46156668734488,-2.07819036152643,-1.8991567984846,-1.67630473199213,-1.88848636987301,-2.15161558580703,-2.14083432480358,-2.46316851455874,-3.02971631072006,-2.38989546437929,-2.85251260162811
